LOCAL_IDENTIFIER,Z~x0<k,"vzo.""",+U@,A>.,hp!,>?64:,@wnsk>R,"U""r",&%)LTaWRb,r1Ng,|G},TSWm,r2Ng,maT_r,@V9,T\!,14W$Q,ZZw3=!t,.o<m,.b6nl,<!!,F'3Ku,~7*,MINDSPIKE_VERSION,9Z/5)2,%IiL7w,!;@Jw,fPqsI,ZVf,i]7V,Jv[i,";<""<i(T","Kj,",w-u:jN'qI,PZ8,jNhEum,]xq,v0rt3X,^%a;,b1oRb13,v1rt3X,0HU2N='U,ZrK,.6AvGp,3I\y,b2oRb13
13632,0.005345151399003489,-0.29855647980254474,0.8974009377576123,0.8974009377576123,,0.4584001839618782,0.30634900913796104,0.41678923919431066,-0.17840828453037078,-0.4803500930502248,7.483992387744904,0.2817482086215445,0.3496062901617337,sfer,0.6648223724707364,1.1102336929493648,,1691.6264377543907,,62.247798328021354,1691.6264377543907,qou,,kristal,0.18621990978902203,0.11785293592505934,-0.5654163510103383,-0.4894463307794604,0.18600412538641398,,0.18600412538641398,-0.10626683925991635,62.247798328021354,0.7071428446733637,0.6832122060967798,0.6300601738303496,,0.7604263159582534,0.41242335195280044,,-0.4261051256049221,-1.2978070154350596,-0.6591848994737465,0.5902318450944393,-0.4894463307794604,
13633,0.01611312010355026,0.23614144313275393,0.4148964098874641,0.4148964098874641,1.476047651409695,,0.1912288532402385,0.36531296848115535,-0.5412965488393581,-0.33634840343158884,1.3484735087110158,0.14038428030704553,-0.9702128928283514,corro,-0.41308202003865224,,1.3484735087110158,326.4020002418817,1.9300909682366452,9.24046874966573,326.4020002418817,kiv,-0.11525793370157462,tonga,0.3135382999847539,-0.6387977363140852,-0.2339484638845366,0.1656813126263822,-1.369993440433133,,-1.369993440433133,-1.3931888928586014,9.24046874966573,0.24110864840169532,0.9225165236753914,0.4891286796137,0.8437763468270905,-0.5200195480658418,-0.29171775405340805,-2.642873537707562,0.7858631967963557,0.036407172403973335,0.6730637667626611,0.4745705701047983,0.1656813126263822,
13634,,0.5113103823126125,,0.8847541005159093,2.1978054975657817,0.012411691224176846,-0.10969612147612165,0.9499145607642674,-0.405785100688848,1.0784323006944916,3.8246594927897273,0.6437662350466334,0.11509886644591882,corro,-0.6852581892855468,-1.7512389437820344,3.8246594927897273,1060.8293477123625,1.3248796580807094,50.143873888209775,,velskin,0.5409226466561337,,,-0.6186190057441977,-0.016681808948943604,0.5191080609164297,-1.3370172407139727,-1.3520133281246682,-1.3370172407139727,-0.2414781363997811,50.143873888209775,0.06668423888700925,0.029598926316367735,0.7517423616070807,0.5666599230600113,1.079019815180219,0.14660299762931647,-7.348524799384327,,-0.23523032678466907,0.11166195642659599,,0.5191080609164297,-7.724969372240601
13635,0.26887289235459777,1.441041513276057,0.44037674080742095,,2.192890012644529,,0.23509359148268347,0.4924312729934893,0.3786810941629694,-0.6645576518345859,,0.5049164770777322,0.4295830684154532,,-1.9874959446382998,-0.22041510263860986,4.664645527996607,1647.5421645503932,,80.34696409636672,1647.5421645503932,kiv,0.12919526625652655,kristal,-0.008076665057620733,0.11221791812555713,-2.2235155618225386,,0.2684583152423653,,0.2684583152423653,2.7443925795835717,80.34696409636672,0.014823703242155317,0.526115261776736,0.6967852629413096,0.2588301679815257,,-1.1662799835511561,-6.9462282070884935,,-1.343178039561352,,0.01548785059249997,-0.6496581223012609,-7.668935921795196
13636,0.7459981379740455,-1.1001499921015758,,0.09085786830452636,,0.8406953769129287,-0.14933878124414074,0.996983170749351,1.4807443389658415,0.3585318833034472,7.693278015859065,0.09839279115300836,-0.4284375296897945,satik cyst,,-1.4038067579355844,7.693278015859065,974.7840675230536,,,974.7840675230536,kiv,0.4958063418876482,silikon,-1.6314509076574362,0.134964030448629,-0.4019836945630348,-1.2675204503812303,1.0902853822411447,-0.3479211236304187,1.0902853822411447,0.5880664819995285,76.69047748441741,0.4735766812041612,0.31342050825760526,0.48865918062822655,,1.9037997522390517,0.9569613220976311,,0.10054524459054763,,-0.30409453403393477,-0.8633765002473625,,0.4085468376587178
13637,0.29413924494872645,-0.21465866103497003,0.9723316784622913,0.9723316784622913,0.19783048821100327,0.6531103382522919,-0.8655797495006549,0.11256683241659404,-0.38412607840531654,-1.1744872446882826,2.47635185121485,0.915079070799875,0.1956935150501406,corro,0.6973927457581137,-0.8151452200330593,2.47635185121485,1566.9992102183587,-0.5973579254397511,54.317787487417604,1566.9992102183587,vel,0.8303812209071616,silikon,-0.5031040973650653,-1.549123937211822,-0.39356343309121417,,-1.038911682464137,1.1276474880362424,-1.038911682464137,0.6548653796480081,54.317787487417604,0.3588344189376822,0.4944712344905442,0.34380796497261457,-2.430199363280932,-0.11352024663011677,-0.6442786758587916,,1.051135938032867,-0.02182521906455501,1.342186524792058,,-0.3157695294994839,2.1369465551335867
13638,0.3451798382956305,2.1482392019576406,0.9756019191566524,0.9756019191566524,0.09087389302706406,0.9327791246877345,-1.0547454657526805,0.7924566691392633,-0.5437851511424759,-1.0739270169681052,1.652767575664639,0.687962840118709,0.09802919073774666,satik cyst,-0.5868426795241861,1.061066151002369,,1717.5352235724786,0.9026781426992484,83.63785774103994,1717.5352235724786,kiv,-1.999986560310291,,0.1832603909397006,-2.0981874632712016,,-1.0510354875583408,-0.4993694906407831,0.3236324725129776,-0.4993694906407831,-0.047058540774386516,83.63785774103994,0.30679428311010126,0.03603737749918745,,1.321880992159802,-0.043049331864873815,-0.3408038981248794,-2.7702063472250638,1.0311775433643116,1.6826629146481138,1.0311289459001363,1.4148957503668258,-1.0510354875583408,9.023712488762095
13639,0.2412458887226765,0.818042911009501,0.5578727599891367,0.5578727599891367,0.6155501906637102,0.6894163652973997,-0.08373256560768645,0.25689322835089345,1.297003242599902,,10.358383873756226,,,corro,1.338592955840565,-1.2265643968101982,10.358383873756226,1232.1983710375512,0.4701493723944628,63.147938539879156,1232.1983710375512,,,,,0.41424992365167507,0.05019096046730284,0.9035100178468254,1.4544857396604778,-0.5260062165888415,1.4544857396604778,-1.3893669709855916,63.147938539879156,,0.6206564957592893,0.21647865682185663,-1.0684696874547719,-0.7811188829700771,0.6106715407605613,-5.591759798195987,0.6640567912288238,-0.7664597618202273,1.5293183994086994,-2.1921717593024277,0.9035100178468254,9.415715787565784
13640,0.5208004556688848,-0.5925319703262242,0.041316395167162456,0.041316395167162456,0.11300074246867477,0.8641253563426188,-0.21393640165098746,0.2675297327474704,-1.1798340988799088,-0.186936725112403,1.5988020739054556,,-0.37132834263140224,corrutir,-0.55782275913102,-4.204767133072014,1.5988020739054556,,-0.7884012244866432,,1409.839487900691,tir,1.370178939263667,silikon,0.36868306491368713,-1.0701468161815004,-0.7905564619675598,,-3.7604803065221257,0.445960873986205,-3.7604803065221257,1.1120811919535711,72.46491033662454,0.27733304380898427,0.2090086728839351,0.6300645027221446,0.0032195023659609217,,1.1994893032747065,-3.5352784672483746,-0.4649049881636183,0.3908275771023145,-0.4608621597890682,1.1000652786804899,0.20771231753524882,9.395711745732664
13641,,-0.7932593470680294,0.06830892766135266,,0.6387910404136518,0.18371164262981043,-0.7154051711240894,,-0.501069912169109,,9.74011043568491,0.8192013351716362,-0.37636774910974397,corro,,-1.792640711834892,9.74011043568491,665.7676252713288,0.16641289634724543,92.69670085313454,665.7676252713288,vel,,ERROR,-0.3654369234309317,2.0415641865136753,-0.22135320165039446,-0.5724023067738413,-1.7639008685069648,2.0611861348070155,-1.7639008685069648,-0.22334565290922043,92.69670085313454,0.7751417864377211,,0.9476861020293429,1.2016351829885716,-0.9202610549006295,-0.10717834941401835,,0.12567024920045922,0.47047853790775296,-0.7952983941696026,0.9380767057748408,-0.5724023067738413,-8.074873705252312
13642,0.18895887755074725,-0.48425704122234003,0.6203376813025918,0.6203376813025918,-0.08581776087969421,0.24823674068889412,,0.1327611453066021,-0.3073626550986191,0.40122348987861645,1.8929599018683254,0.8267525251521037,0.6245723684236756,corro,,0.10162950977638574,,1139.2281901220178,0.3315393702272385,11.567439753946296,1139.2281901220178,vel,1.933334197145596,silikon,0.7851820420804075,0.37541004196899214,-0.7374731348391785,2.5488030820372884,0.24286838069962857,,0.24286838069962857,-0.7080786329791003,,0.6533576465469534,,,,0.21115113444223596,-0.5667772073953511,-9.534837756133266,0.12841623158964321,-0.7869157501881752,-0.8924617642678582,-1.4564397244056984,2.5488030820372884,-6.824512598344915
13643,0.8864708469902575,,0.35030305521297433,0.35030305521297433,0.14158164271348805,0.6912053301340548,-1.35079658762549,0.2307872228768486,,-0.1682512555540822,5.2294561005668,0.9206561352104349,,satik cyst,-0.4518533821354335,,5.2294561005668,,0.08312847203478134,54.18955167669828,1548.0639435203059,,1.861181086134195,tonga,,0.45388185263392117,1.9502435525029382,-0.26583832430694243,,0.6125361588238977,0.30735957547377113,-0.5733764907408058,54.18955167669828,,0.9999569543687702,0.724250957164001,1.048131998238028,0.4591394970145865,-1.8093471095453482,4.134289296230556,-0.25136102435922014,0.5967196712790435,1.2997368761882342,-0.1555566222507507,-0.26583832430694243,2.067286455621466
13644,0.32530133278008533,-2.081022469318612,,0.22161000316812152,,0.8461317472432562,-0.2917167576833185,0.3862327057348547,0.0646203359414912,-0.6385779790883134,4.138305060445157,0.08787960508824333,-0.21458735157473635,corro,2.176246611233938,0.9925117318628536,4.138305060445157,505.9455080294259,-0.6547691833832592,18.170238753760348,505.9455080294259,kiv,1.6094778360139212,kristal,,1.489194314697653,0.5820896356879275,0.49351776880106213,0.7164628233877013,0.7661401479026623,,0.9935970492007953,18.170238753760348,0.9663322361912391,0.10461604629941035,0.3718579686067748,-1.455434040541991,1.0020132254211982,-0.2367337955947695,-6.955682090222391,,-0.3283450737773617,-0.6349940958115996,-0.3973954938142937,0.49351776880106213,
13645,0.36484106123827353,-1.9803287869523725,0.5200899376058343,0.5200899376058343,1.5522780576075415,0.4483363414581806,0.8760243380191018,0.781829275143312,,,5.00699281243253,0.6659656183070333,0.36543272845059455,,1.1849413676210472,-1.483943954304447,5.00699281243253,1693.6909763234466,-0.19194715543278487,33.424637415713136,1693.6909763234466,qou,-0.9789090766971428,kristal,-0.13588414606669152,,0.44285166930710723,-0.4103469903943901,-1.1052553610787443,0.7187512431068305,-1.1052553610787443,,33.424637415713136,0.18280003024563096,0.3048131346144355,0.6205526585948811,,0.2537969181373346,,3.2614811253102944,1.0551018856299044,-0.6011610571726861,-0.0950659358636343,,-0.4103469903943901,0.21023869703534848
13646,,1.2966058363984911,0.9778688847941674,,,0.5094399780471277,-1.7061979204857096,0.9205854778312978,-0.026231867475288183,0.15459286113074136,7.607129310482036,0.8485480792776128,-0.6110720335368913,satik cyst,-1.2460695245748081,-0.5392627526441514,7.607129310482036,1038.8950855343185,-1.1418790596382125,11.786996377459324,1038.8950855343185,vel,2.6638357146085077,silikon,0.7155618751620231,-0.1045964661945961,-0.2605311673550953,-0.4428116878608155,-0.4197924282085405,1.1830150342486778,-0.4197924282085405,,,0.45264363846758415,0.03945160260389502,0.4086552844554141,0.5358158799508712,,1.2189451716288489,-8.046073949778094,-0.08351912278551579,0.34722073643207274,0.933658210002087,0.3301312822505142,-0.4428116878608155,-7.722163586667339
13647,0.6545527803898373,0.18069714668427117,0.2174385178013084,0.2174385178013084,-0.6738570138738473,0.9265591663551975,0.5690640738227821,0.7733408954117077,,,2.2138427540586894,0.7050161051596446,0.6236160354931994,corro,0.9968509336061597,-1.607258077425848,2.2138427540586894,,1.625567364347214,63.43745529184762,991.0586323440391,vel,0.02390773817791154,silikon,1.0069964562127656,-0.17661700400415437,-0.7922609881019048,,,,1.5177789107905608,0.1460090813983137,63.43745529184762,0.10932600026100558,0.9530999085663808,0.2117703036861589,-2.0946688584313153,0.3852599235658122,0.6045258436087343,-5.27911685095212,-0.23069327025535386,-1.2532051195574387,0.8584127091017275,-1.38465365451769,-1.1065372649116387,-7.8203375217466595
13648,0.8667275503264962,0.05268373993251665,0.856511984838086,0.856511984838086,-0.03633060804234174,0.05178068550843007,-0.5221315700199924,,0.6793187383484615,0.7374067439503458,10.339576481267644,0.7135575375715087,-0.7040239247933721,corruskivi,0.7444906167781515,1.8028610211936336,,1200.980104220569,0.5122452403198976,,1200.980104220569,jut,-0.21147022242545793,,0.14693529838668778,-0.8618182696910552,0.4178110115945881,-0.03408973523799874,1.8735788188469202,0.39466187969722655,1.8735788188469202,0.06749322873631895,0.4998453687676818,0.5389954997549631,0.8926821186053077,0.9437132297461808,,,,-7.5467364501134675,0.3713402875125574,,,-0.7129363737553884,,-4.947257379526577
13649,,,0.6560263195179041,0.6560263195179041,-0.7407548649097608,0.6513363427660517,-0.06900206641539645,,,0.24945845180521625,2.1302725015973936,0.2241326041503906,-1.0510477024883527,black corru,1.2826406797548964,-1.044184569516704,,242.36800369641685,0.14003177345660528,,,kiv,0.12462774424538133,silikon,-0.5923838057281422,0.3822922835586589,-1.3738969272547257,-1.5025580621586936,2.045615396937211,1.0016435101245227,2.045615396937211,0.7326600775356265,86.9120809539836,0.9711373366352598,0.9226585802729376,0.0899124460256232,,-0.6101916432843124,,-1.3663748085377296,0.6081903055289852,0.17185060535779087,-1.0328279649356527,,,9.766219160885095
13650,0.6001239399394965,1.2199431992328313,0.43276708170819367,0.43276708170819367,-2.414248079308516,0.36011771548900384,-0.5534138527252501,0.6634583230160925,-0.17155181484634102,-0.21523582622531295,,0.9407170796391084,0.4692306374506896,corroyi,0.7203574983935084,-0.07469878207033454,5.841844983225968,,-0.18231470071699332,33.56092442409013,1375.563394837232,jut,0.3326127589499748,kristal,-0.609812629959639,-1.2289449064718925,,-0.6686420450464544,,0.10643541643128884,-0.4480486762640157,0.5967937773308142,33.56092442409013,0.8712729076173946,0.8274809597570061,0.6827438396270411,0.14987219793527454,,,6.873119366096329,-0.4073651596114064,0.9368056771330601,0.35086013992873943,0.6744293537536203,,
13651,0.454968577081583,0.2943853023038601,0.4536598631318841,0.4536598631318841,-1.3183095733031385,0.015019271899114783,,0.744875035189397,0.17453002544255128,0.6302276549929848,,0.89291687405816,-0.62122878579566,corrutir vel,,-1.0699091886176921,5.5197665444112936,316.8231539814087,-0.9955123096140026,33.40073004050189,316.8231539814087,kiv,-0.8150583056287646,,,0.8987363945534084,-0.735207669262407,-0.21526437794376063,-0.3453951835438749,0.9445600207444533,-0.3453951835438749,0.35927279215973684,33.40073004050189,0.03275101521395163,0.7576647572053219,,0.5026587064901455,-0.9507768259388512,0.37596161130940814,-6.317069638681677,0.5305678778702044,-0.6452044606886185,0.6123856458396499,,-0.21526437794376063,-6.950510445337427
13652,0.5363773130586732,-1.7865896133415915,0.42585021921723365,0.42585021921723365,0.7686781736745383,0.7172863842502868,0.7116728188696327,0.9576821876144485,-1.1453527815082085,-0.5294650017894097,2.1455053318489083,,-0.04549430621770547,corrutir,,0.5192324900813932,,923.9246311238641,-0.08147562283910599,34.28154192357936,923.9246311238641,kiv,-0.48847936934092195,ERROR,0.49995247221075756,,,-1.417029171643728,-1.7228453359116551,1.3329578287621198,,,34.28154192357936,0.406099728918503,0.535008119096975,0.6806644427439955,-0.5615281063573229,1.0650313328427934,1.9941523706515514,5.155802838909507,,-0.5835024226028451,-1.0103135248567563,2.360441193259286,-1.417029171643728,1.0082260579161142
13653,,-0.8986328773428904,0.33825437851747064,0.33825437851747064,0.4280587476511656,0.424965788366247,2.391873389457284,0.3729473564580257,-0.22743634394743845,-0.09854575173279806,,0.8987810541808363,-0.6645588801574902,satik cyst,0.7246142676122147,-1.09769201644868,7.794153087983887,303.5427670988014,-0.748572643196255,,,kiv,-0.8094233224647858,silikon,,,,-1.3616169642640243,-1.2167829670828356,0.8197231408436206,-1.2167829670828356,-1.1057428814617132,,0.31602848602872746,0.006708121705315873,0.02333150357968261,-0.19386105735788464,,-1.7998395353884376,-2.348635504755331,-0.31231874687416766,0.6144878459987219,-0.4861364668488323,1.2029663528123824,-1.3616169642640243,9.578102687584826
13654,0.01374123188519083,0.21446881446888255,0.23162631170049142,0.23162631170049142,0.2490649459454878,,1.6274690954049271,0.1262050637962201,-1.0138284672600613,-0.5920775032261912,,,,satik cyst,-1.722931445107047,-1.0249131285089954,,882.1668384058648,-0.32268107455999084,50.2291647892029,,qou,-1.1000672375137568,kristal,-0.31323834363470054,-2.2486828044345812,1.4396553639917635,-0.6403345990733129,-2.1242971779549205,-1.3164525072780167,-2.1242971779549205,-0.9052395334868496,50.2291647892029,,0.8126666613652517,0.46451507701058015,0.1455439545360081,0.5260362561933304,-0.42517162103712586,3.9390897337218975,,-0.39166743856524056,-0.17858767543889162,1.6069537549726314,,2.098718075269883
13655,0.9776049653087736,0.21666383495629282,,0.3434888649381347,-0.8103141571972697,0.0629934562150195,1.6931374915640562,0.8535023186123215,-1.2163602739645136,0.6626610731661381,1.2882735517249313,0.23066568531022325,0.8397147842311259,,-0.8096433829829465,1.1554327687919483,1.2882735517249313,485.38686241321363,-1.4843606926482857,6.509741377564349,,jut,0.7041109951648833,karbon,1.4884708301231753,,1.178597757342255,-1.5183290024202536,-1.527374771007866,-0.5211357878488759,-1.527374771007866,-0.1461414450931592,6.509741377564349,,0.3204111452501396,0.5029755842274627,-0.3327557200932775,0.9003580019904689,0.8378567782763992,4.2583963348053135,0.506031811233001,0.030489404696516457,-1.3690918596562172,,-1.5183290024202536,1.2319611877244783
